,Year,Month,State,Location,Food,Species,Status,Illnesses,Hospitalizations,Fatalities,FISP
263,1998,March,Ohio,Private Home/Residence,Unknown,Unknown,Unknown,8,1.0,0.0,OH
264,1998,March,Ohio,Unknown,Unknown,Unknown,Unknown,3,0.0,0.0,OH
265,1998,March,Ohio,Unknown,Unknown,Unknown,Unknown,5,0.0,0.0,OH
266,1998,March,Ohio,Unknown,Unknown,Unknown,Unknown,49,0.0,0.0,OH
267,1998,March,Ohio,Unknown,Unknown,Salmonella enterica,Confirmed,7,,,OH
268,1998,March,Ohio,Restaurant,Unknown,Unknown,Unknown,5,0.0,0.0,OH
269,1998,March,Ohio,Restaurant,Unknown,Unknown,Unknown,7,,0.0,OH
270,1998,March,Ohio,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,OH
271,1998,March,Ohio,Restaurant,Onion Dip,Unknown,Unknown,3,0.0,0.0,OH
272,1998,March,Ohio,Restaurant,Hollandaise Sauce,Salmonella enterica,Confirmed,4,1.0,0.0,OH
273,1998,March,Oregon,Restaurant,Unknown,Norovirus genogroup I,Suspected,28,1.0,0.0,OR
274,1998,March,Oregon,Restaurant,"Chicken, Fried",Staphylococcus aureus,Confirmed,5,0.0,0.0,OR
275,1998,March,Pennsylvania,Unknown,Unknown,Unknown,Unknown,16,0.0,0.0,PA
276,1998,March,Pennsylvania,Unknown,Unknown,Unknown,Unknown,3,0.0,0.0,PA
277,1998,March,Pennsylvania,Restaurant,"Lettuce, Unspecified",Unknown,Unknown,3,0.0,0.0,PA
278,1998,March,Pennsylvania,Catering Service,Turkey And Stuffing,Salmonella enterica,Confirmed,25,1.0,0.0,PA
279,1998,March,Tennessee,Unknown,Unknown,Unknown,Unknown,48,0.0,0.0,TN
280,1998,March,Texas,Unknown,Unknown,Virus,Suspected,78,,,TX
281,1998,March,Texas,School/College/University,"Sandwich, Unspecified",Norovirus genogroup II,Confirmed,125,60.0,0.0,TX
282,1998,March,Utah,Private Home/Residence,Unknown,Salmonella enterica,Suspected,7,1.0,0.0,UT
283,1998,March,Virginia,Restaurant,"Pie, Unspecified; Eggs, Other",Salmonella enterica,Confirmed,23,5.0,0.0,VA
284,1998,March,Virginia,Unknown,Unknown,Virus,Suspected,28,,,VA
285,1998,March,Virginia,Restaurant,"Rice, Unspecified; Chicken, Unspecified",Unknown,Unknown,8,,,VA
286,1998,March,Virginia,Restaurant,Unknown,Norovirus genogroup I,Confirmed,56,1.0,0.0,VA
287,1998,March,Washington,Restaurant,"Tuna, Unspecified",Scombroid toxin,Confirmed,2,0.0,0.0,WA
288,1998,March,Washington,Restaurant,Unknown,Hepatitis A,Confirmed,8,0.0,0.0,WA
289,1998,March,Washington,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,WA
290,1998,March,Washington,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,WA
291,1998,March,Washington,Unknown,Unknown,Unknown,Unknown,16,0.0,0.0,WA
292,1998,March,Washington,Restaurant,Unknown,Unknown,Unknown,3,6.0,0.0,WA
293,1998,March,Washington,Restaurant,Unknown,Unknown,Unknown,8,,,WA
294,1998,March,Washington,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,WA
295,1998,March,Wisconsin,Unknown,Unknown,Norovirus genogroup I,Confirmed,65,1.0,0.0,WI
296,1998,April,California,Unknown,Unknown,Unknown,Unknown,15,,,CA
297,1998,April,California,Restaurant,Unknown,Shigella boydii,Confirmed,72,7.0,0.0,CA
298,1998,April,California,Restaurant,Unknown,Unknown,Unknown,19,0.0,0.0,CA
299,1998,April,California,Catering Service,Unknown,Unknown,Unknown,11,0.0,0.0,CA
300,1998,April,California,Unknown,"Cake, Cheese; Pasta, Unspecified",Unknown,Unknown,39,0.0,0.0,CA
301,1998,April,California,Private Home/Residence,Unknown,Salmonella enterica,Confirmed,7,,0.0,CA
302,1998,April,California,Restaurant,"Pizza, Meat",Unknown,Unknown,7,0.0,0.0,CA
303,1998,April,California,Restaurant,"Pate, Unspecified",Clostridium perfringens,Confirmed,11,0.0,0.0,CA
304,1998,April,Colorado,Restaurant,"Rice, Unspecified; Beans, Unspecified",Bacillus cereus,Suspected,2,,0.0,CO
305,1998,April,Colorado,Catering Service,"Salad, Unspecified",Virus,Suspected,11,,0.0,CO
306,1998,April,Colorado,Catering Service,Unknown,Virus,Suspected,12,,0.0,CO
307,1998,April,Florida,Child Daycare,"Hot Dog, Unspecified",Norovirus genogroup II,Confirmed,40,,,FL
308,1998,April,Florida,Unknown,"Chicken, Bbq",Salmonella enterica,Suspected,2,,,FL
309,1998,April,Florida,Restaurant,"Rice, Spanish",Staphylococcus aureus,Suspected,4,0.0,0.0,FL
310,1998,April,Florida,Unknown,Multiple Foods,Salmonella enterica,Confirmed,2,0.0,0.0,FL
311,1998,April,Florida,Unknown,Green Salad,Norovirus genogroup I,Suspected,27,0.0,0.0,FL
312,1998,April,Florida,Restaurant,"Chicken, Buffalo Wings",Salmonella enterica,Suspected,4,0.0,0.0,FL
313,1998,April,Florida,Restaurant,"Chicken, Nuggets/Fingers",Unknown,Unknown,2,0.0,0.0,FL
314,1998,April,Florida,Restaurant,"Chicken, Buffalo Wings",Unknown,Unknown,2,0.0,0.0,FL
315,1998,April,Florida,Catering Service,"Sausage, Unspecified",Clostridium perfringens,Suspected,3,0.0,0.0,FL
316,1998,April,Florida,Restaurant,"Beef, Unspecified; Potato, Unspecified",Clostridium perfringens,Suspected,4,0.0,0.0,FL
317,1998,April,Florida,Restaurant,Pita; Chicken Salad,Virus,Suspected,3,1.0,0.0,FL
318,1998,April,Florida,Restaurant,"Other Cheese, Unspecified; Ground Beef, Unspecified",Unknown,Unknown,2,0.0,0.0,FL
319,1998,April,Florida,Restaurant,"Chicken, Other",Salmonella enterica,Suspected,3,1.0,0.0,FL
320,1998,April,Florida,Restaurant,"Rice, Unspecified; Chicken, Fried; Beans, Unspecified",Unknown,Unknown,4,0.0,0.0,FL
321,1998,April,Florida,Restaurant,"Sandwich, Gyro",Unknown,Unknown,3,0.0,0.0,FL
322,1998,April,Florida,Restaurant,"Crab, Unspecified; Shrimp, Unspecified",Vibrio parahaemolyticus,Suspected,5,0.0,0.0,FL
323,1998,April,Florida,Private Home/Residence,"Deviled Eggs; Salad, Unspecified",Norovirus genogroup I,Suspected,12,2.0,0.0,FL
324,1998,April,Florida,Restaurant,"Rice, Yellow",Bacillus cereus,Suspected,3,0.0,0.0,FL
325,1998,April,Florida,Restaurant,"Ground Beef, Cheeseburger",Unknown,Unknown,3,2.0,0.0,FL
326,1998,April,Florida,Restaurant,"Fish, Grouper, Unspecified; Salmon, Unspecified",Staphylococcus aureus,Suspected,3,0.0,0.0,FL
327,1998,April,Florida,Restaurant,Multiple Foods,Clostridium perfringens,Suspected,6,0.0,0.0,FL
328,1998,April,Florida,Restaurant,"Onion, Unspecified",Bacillus cereus,Suspected,2,0.0,0.0,FL
329,1998,April,Florida,Restaurant,"Chicken, Fried",Unknown,Unknown,2,0.0,0.0,FL
330,1998,April,Florida,Restaurant,"Beef, Stroganoff",Unknown,Unknown,2,0.0,0.0,FL
331,1998,April,Florida,Restaurant,"Chicken, Fried",Unknown,Unknown,2,0.0,0.0,FL
332,1998,April,Georgia,Unknown,"Salad, Unspecified",Norovirus genogroup II,Confirmed,51,,,GA
333,1998,April,Hawaii,Restaurant,Unknown,Unknown,Unknown,19,0.0,0.0,HI
334,1998,April,Hawaii,Private Home/Residence,"Fish, Papio",Ciguatoxin,Confirmed,5,0.0,0.0,HI
335,1998,April,Illinois,School/College/University,Unknown,Salmonella enterica,Confirmed,46,1.0,0.0,IL
336,1998,April,Indiana,Restaurant,"Pork, Unspecified",Clostridium perfringens,Confirmed,18,,,IN
337,1998,April,Iowa,Restaurant,"Taco, Unspecified",Clostridium perfringens,Suspected,53,0.0,0.0,IA
338,1998,April,Kansas,Catering Service,Unknown,Unknown,Unknown,30,0.0,0.0,KS
339,1998,April,Louisiana,Prison/Jail,"Beets, Unspecified; Pudding, Bread",Clostridium perfringens,Confirmed,65,0.0,0.0,LA
340,1998,April,Louisiana,School/College/University,Unspecified Fish,Shigella sonnei,Confirmed,47,5.0,0.0,LA
341,1998,April,Maryland,Grocery Store,"Ham, Unspecified",Unknown,Unknown,15,,,MD
342,1998,April,Maryland,Restaurant,Unknown,Unknown,Unknown,19,,,MD
343,1998,April,Maryland,Restaurant,Cinnamon Roll,Unknown,Unknown,3,,,MD
344,1998,April,Maryland,Restaurant,"Pizza, Cheese",Unknown,Unknown,5,,,MD
345,1998,April,Maryland,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,MD
346,1998,April,Maryland,Restaurant,"Pizza, Unspecified",Unknown,Unknown,3,,,MD
347,1998,April,Maryland,Restaurant,Unknown,Unknown,Unknown,5,,,MD
348,1998,April,Maryland,Restaurant,Macaroni And Cheese,Unknown,Unknown,2,,,MD
349,1998,April,Maryland,Grocery Store,"Turkey, Unspecified; Ham, Unspecified",Unknown,Unknown,32,,,MD
350,1998,April,Maryland,Restaurant,Unknown,Unknown,Unknown,6,,,MD
351,1998,April,Maryland,Restaurant,Unknown,Unknown,Unknown,3,,,MD
352,1998,April,Massachusetts,Catering Service,"Chicken, Unspecified; Cake, Unspecified",Norovirus genogroup I,Confirmed,71,2.0,0.0,MA
353,1998,April,Massachusetts,Unknown,Unknown,Unknown,Unknown,33,,0.0,MA
354,1998,April,Michigan,Restaurant,"Sandwich, Chicken",Unknown,Unknown,3,,,MI
355,1998,April,Michigan,Unknown,"Beef, Unspecified; Chicken, Unspecified",Unknown,Unknown,4,,,MI
356,1998,April,Michigan,Prison/Jail,"Eggs, Unspecified",Unknown,Unknown,5,,,MI
357,1998,April,Michigan,Unknown,"Pizza, Unspecified",Unknown,Unknown,4,,,MI
358,1998,April,Michigan,Catering Service,"Steak, Unspecified; Shrimp, Unspecified; Potato, Unspecified",Unknown,Unknown,2,,,MI
359,1998,April,Michigan,Catering Service,"Sandwich, Submarine",Bacillus cereus,Confirmed,25,,,MI
360,1998,April,Michigan,Restaurant,Salad Bar,Unknown,Unknown,7,,,MI
361,1998,April,Michigan,Restaurant,"Chicken, Unspecified",Unknown,Unknown,4,0.0,0.0,MI
362,1998,April,Michigan,Restaurant,Nachos And Cheese,Unknown,Unknown,2,0.0,0.0,MI
363,1998,April,Michigan,Restaurant,"Ground Beef, Meatballs; Turkey, Unspecified; Ham, Unspecified",Unknown,Unknown,18,0.0,0.0,MI
364,1998,April,Michigan,Restaurant,"Pizza, Unspecified; Cake, Unspecified",Unknown,Unknown,15,0.0,0.0,MI
365,1998,April,Minnesota,Restaurant; Private Home/Residence,Unknown,Norovirus unknown,Suspected,18,0.0,0.0,MN
366,1998,April,Minnesota,School/College/University,Multiple Foods,Unknown,Unknown,14,0.0,0.0,MN
367,1998,April,Minnesota,Restaurant,"Ethnic Style, Unspecified",Bacillus cereus,Suspected,5,0.0,0.0,MN
368,1998,April,Multistate,Unknown,"Cereal, Oat",Salmonella enterica,Confirmed,209,47.0,,Multi
369,1998,April,New York,Religious Facility,"Chicken, Curry",Clostridium perfringens,Suspected,12,0.0,0.0,NY
370,1998,April,New York,Restaurant,Green Salad,Shigella boydii; Shigella sonnei,Confirmed,5,2.0,0.0,NY
371,1998,April,New York,Restaurant,"Steak, Beef Tips; Seafood Newberg",Clostridium perfringens,Suspected,18,0.0,0.0,NY
372,1998,April,New York,Restaurant,"Lettuce, Unspecified",Unknown,Unknown,16,0.0,0.0,NY
373,1998,April,New York,Religious Facility,Unknown,Unknown,Unknown,12,,,NY
374,1998,April,Ohio,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,OH
375,1998,April,Ohio,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,OH
376,1998,April,Ohio,Restaurant,"Sandwich, Cheese",Unknown,Unknown,4,0.0,0.0,OH
377,1998,April,Ohio,Restaurant,"Pizza, Unspecified",Unknown,Unknown,5,0.0,0.0,OH
378,1998,April,Ohio,Restaurant,Rice,Bacillus cereus,Confirmed,2,0.0,0.0,OH
379,1998,April,Ohio,Restaurant,Unknown,Unknown,Unknown,3,0.0,0.0,OH
380,1998,April,Ohio,Restaurant,Unknown,Unknown,Unknown,4,1.0,0.0,OH
381,1998,April,Ohio,Restaurant,Unspecified Vegetables,Unknown,Unknown,800,4.0,0.0,OH
382,1998,April,Ohio,Restaurant,"Chicken, Kung Pao",Unknown,Unknown,2,0.0,0.0,OH
383,1998,April,Ohio,Restaurant,Shredded Chicken,Unknown,Unknown,4,,0.0,OH
384,1998,April,Ohio,Restaurant,"Fried Rice, Unspecified",Unknown,Unknown,2,0.0,0.0,OH
385,1998,April,Oregon,Restaurant,"Pork Fried Rice; Pork, Bbq",Unknown,Unknown,16,0.0,0.0,OR
386,1998,April,Pennsylvania,Catering Service,Unknown,Unknown,Unknown,20,0.0,0.0,PA
387,1998,April,Pennsylvania,Restaurant,Unknown,Clostridium perfringens,Confirmed,3,,,PA
388,1998,April,Pennsylvania,Unknown,Unknown,Unknown,Unknown,5,0.0,0.0,PA
389,1998,April,Pennsylvania,Restaurant,"Salad, Unspecified; Butter; Water",Unknown,Unknown,21,0.0,0.0,PA
390,1998,April,Texas,Restaurant,Unknown,Bacterium,Suspected,18,,,TX
391,1998,April,Texas,Unknown,"Beef, Brisket",Unknown,Unknown,15,,,TX
392,1998,April,Texas,Unknown,Unknown,Unknown,Unknown,2,,,TX
393,1998,April,Utah,Restaurant,"Fried Rice, Unspecified; Soup, Egg Drop; Egg Rolls",Salmonella enterica,Confirmed,22,2.0,0.0,UT
394,1998,April,Virginia,Unknown,"Tuna, Unspecified",Scombroid toxin,Confirmed,6,,,VA
395,1998,April,Virginia,Unknown,"Salad, Unspecified",Norovirus genogroup I,Confirmed,67,,,VA
396,1998,April,Virginia,Catering Service,"Pie, Unspecified",Salmonella enterica,Confirmed,9,,0.0,VA
397,1998,April,Washington,Nursing Home/Assisted Living Facility,Multiple Foods,Unknown,Unknown,27,,,WA
398,1998,April,Washington,Private Home/Residence,"Oysters, Unspecified",Giardia intestinalis,Confirmed,3,0.0,0.0,WA
399,1998,April,Washington,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,WA
400,1998,April,Washington,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,WA
401,1998,April,Washington,Restaurant,Unknown,Unknown,Unknown,8,0.0,0.0,WA
402,1998,April,Washington,Unknown,"Fish, Codfish",Unknown,Unknown,5,0.0,0.0,WA
403,1998,April,Wisconsin,Restaurant,Unknown,Norovirus genogroup I,Confirmed,22,1.0,0.0,WI
404,1998,April,Wisconsin,Unknown,Unknown,Unknown,Unknown,13,0.0,0.0,WI
405,1998,May,California,Catering Service,Unknown,Virus,Suspected,38,,,CA
406,1998,May,California,Restaurant,"Seabass, Unspecified; Oysters, Unspecified",Unknown,Unknown,100,,,CA
407,1998,May,California,Unknown,Unknown,Unknown,Unknown,40,,,CA
408,1998,May,California,Unknown,Unknown,Salmonella enterica,Confirmed,6,3.0,0.0,CA
409,1998,May,California,Unknown,Unknown,Unknown,Unknown,31,0.0,0.0,CA
410,1998,May,California,Unknown,Unknown,Unknown,Unknown,6,0.0,0.0,CA
411,1998,May,California,Private Home/Residence,Unknown,Unknown,Unknown,13,0.0,0.0,CA
412,1998,May,California,Private Home/Residence,"Fish, Scrod",Ciguatoxin,Confirmed,8,0.0,0.0,CA
413,1998,May,California,Restaurant,Unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,3,1.0,0.0,CA
414,1998,May,California,Private Home/Residence,Fruit Salad,Unknown,Unknown,30,0.0,0.0,CA
415,1998,May,California,Private Home/Residence,Unknown,Unknown,Unknown,10,0.0,0.0,CA
416,1998,May,California,Catering Service,Unknown,Unknown,Unknown,16,0.0,0.0,CA
417,1998,May,California,Private Home/Residence,Unknown,Unknown,Unknown,15,0.0,0.0,CA
418,1998,May,California,Private Home/Residence,Fruit Salad,Unknown,Unknown,16,0.0,0.0,CA
419,1998,May,California,Restaurant,Unknown,Unknown,Unknown,61,0.0,0.0,CA
420,1998,May,California,Restaurant,"Oysters, Unspecified",Unknown,Unknown,5,0.0,0.0,CA
421,1998,May,Colorado,Restaurant,"Sandwich, Unspecified; Pasta, Unspecified; Unspecified Fruit",Virus,Suspected,6,,,CO
422,1998,May,Florida,Restaurant,Unknown,Clostridium perfringens,Suspected,2,0.0,0.0,FL
423,1998,May,Florida,Restaurant,Blue Cheese Dressing,Unknown,Unknown,3,0.0,0.0,FL
424,1998,May,Florida,Restaurant,"Pizza, Unspecified",Unknown,Unknown,3,0.0,0.0,FL
425,1998,May,Florida,Restaurant,Multiple Foods,Clostridium perfringens,Suspected,5,,,FL
426,1998,May,Florida,Restaurant,"Salad, Unspecified",Salmonella enterica,Suspected,3,0.0,0.0,FL
427,1998,May,Florida,Restaurant,Green Salad,Norovirus genogroup I,Suspected,23,0.0,0.0,FL
428,1998,May,Florida,Restaurant,"Shrimp, Unspecified",Unknown,Unknown,7,0.0,0.0,FL
429,1998,May,Florida,Restaurant,"Fish, Dolphin",Unknown,Unknown,2,0.0,0.0,FL
430,1998,May,Florida,Restaurant,"Shrimp, Unspecified",Unknown,Unknown,3,0.0,0.0,FL
431,1998,May,Florida,Restaurant,"Dips, Unspecified",Unknown,Unknown,3,0.0,0.0,FL
432,1998,May,Florida,Restaurant,"Chicken, Unspecified; Potato, Mashed",Unknown,Unknown,3,0.0,0.0,FL
433,1998,May,Florida,Restaurant,"Fried Rice, Unspecified",Unknown,Unknown,2,0.0,0.0,FL
434,1998,May,Florida,Restaurant,"Soda, Unspecified; Ground Beef, Hamburger; French Fries",Unknown,Unknown,2,0.0,0.0,FL
435,1998,May,Florida,Restaurant,Chicken And Noodles,Unknown,Unknown,2,0.0,0.0,FL
436,1998,May,Florida,Restaurant,"Ground Beef, Unspecified",Staphylococcus aureus,Suspected,2,0.0,0.0,FL
437,1998,May,Florida,Restaurant,"Ethnic Style, Unspecified; Rice, Unspecified",Bacillus cereus,Suspected,2,0.0,0.0,FL
438,1998,May,Florida,Restaurant,"Gravy, Beef",Clostridium perfringens,Suspected,2,0.0,0.0,FL
439,1998,May,Florida,Restaurant,"Chicken, Unspecified",Unknown,Unknown,2,2.0,0.0,FL
440,1998,May,Florida,Restaurant,"Ethnic Style, Unspecified",Unknown,Unknown,2,2.0,2.0,FL
441,1998,May,Florida,Restaurant,"Fried Rice, Unspecified; Chicken, Fried",Bacillus cereus,Suspected,7,0.0,0.0,FL
442,1998,May,Florida,Restaurant,"Chicken, Unspecified; Caesar Salad",Staphylococcus aureus,Suspected,2,0.0,0.0,FL
443,1998,May,Florida,Restaurant,"Chicken, Other",Unknown,Unknown,3,0.0,0.0,FL
444,1998,May,Florida,Restaurant,"Sandwich, Chicken",Staphylococcus aureus,Suspected,3,0.0,0.0,FL
445,1998,May,Florida,Restaurant,"Shrimp, Unspecified",Unknown,Unknown,2,0.0,0.0,FL
446,1998,May,Florida,Restaurant,"Ground Beef, Cheeseburger; Pork, Bacon",Unknown,Unknown,2,0.0,0.0,FL
447,1998,May,Florida,Restaurant,"Ground Beef, Hamburger",Unknown,Unknown,2,0.0,0.0,FL
448,1998,May,Florida,Restaurant,"Tuna, Unspecified",Unknown,Unknown,2,0.0,0.0,FL
449,1998,May,Florida,Restaurant,"Pizza, Meat",Unknown,Unknown,8,0.0,0.0,FL
450,1998,May,Florida,Unknown,"Beef, Stew",Clostridium perfringens,Suspected,2,0.0,0.0,FL
451,1998,May,Florida,Restaurant,"Beef, Bbq",Staphylococcus aureus,Suspected,2,0.0,0.0,FL
452,1998,May,Florida,Restaurant,"Salad, Unspecified",Unknown,Unknown,3,1.0,0.0,FL
453,1998,May,Florida,Unknown,"Fried Rice, Unspecified",Bacillus cereus,Confirmed,4,0.0,0.0,FL
454,1998,May,Florida,Private Home/Residence,"Fish, Baracuda",Ciguatoxin,Confirmed,6,4.0,0.0,FL
455,1998,May,Florida,Restaurant,"Salad, Unspecified",Unknown,Unknown,18,0.0,0.0,FL
456,1998,May,Florida,Restaurant,"Lobster, Unspecified; Shrimp, Unspecified",Vibrio parahaemolyticus,Confirmed,7,0.0,0.0,FL
457,1998,May,Georgia,Unknown,Unknown,Cyclospora cayatenensis,Confirmed,17,,,GA
458,1998,May,Georgia,Unknown,Unknown,Unknown,Unknown,27,0.0,0.0,GA
459,1998,May,Hawaii,Private Home/Residence,"Fish, Goatfish (Weke), Unspecified",Ciguatoxin,Confirmed,2,0.0,0.0,HI
460,1998,May,Hawaii,Restaurant,"Pork, Kalua Pig",Staphylococcus aureus,Confirmed,15,0.0,0.0,HI
461,1998,May,Hawaii,Restaurant,Yellowfin Tuna,Scombroid toxin,Confirmed,2,0.0,0.0,HI
462,1998,May,Illinois,Restaurant,Unknown,Unknown,Unknown,15,1.0,0.0,IL
463,1998,May,Illinois,Restaurant,Dessert Unspecified,Unknown,Unknown,32,,,IL
464,1998,May,Illinois,Unknown,Unknown,Salmonella enterica,Confirmed,25,5.0,0.0,IL
465,1998,May,Illinois,Restaurant,"Lettuce-Based Salads Unspecified; Potato, Baked",Norovirus genogroup I,Confirmed,25,0.0,0.0,IL
466,1998,May,Illinois,Restaurant,Unknown,Unknown,Unknown,36,0.0,0.0,IL
467,1998,May,Illinois,Restaurant,Lettuce-Based Salads Unspecified,Unknown,Unknown,13,0.0,0.0,IL
468,1998,May,Indiana,Restaurant,Unknown,Salmonella enterica,Confirmed,10,7.0,0.0,IN
469,1998,May,Indiana,Restaurant,Coleslaw,"Escherichia coli, Shiga toxin-producing",Confirmed,27,6.0,0.0,IN
470,1998,May,Iowa,Restaurant,"Deli Meat, Unspecified",Norovirus genogroup II,Confirmed,51,0.0,0.0,IA
471,1998,May,Kansas,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,KS
472,1998,May,Kansas,Restaurant,Unknown,Unknown,Unknown,5,0.0,0.0,KS
473,1998,May,Kentucky,Unknown,"Roast Beef, Unspecified; Ham, Unspecified",Staphylococcus aureus,Confirmed,30,,,KY
474,1998,May,Louisiana,Private Home/Residence,Shrimp Dishes Unspecified,"Escherichia coli, Enteropathogenic",Confirmed,12,,,LA
475,1998,May,Maine,Restaurant,Unknown,Unknown,Unknown,5,0.0,0.0,ME
476,1998,May,Maine,Restaurant,Unknown,Unknown,Unknown,3,0.0,0.0,ME
477,1998,May,Maryland,Unknown,"Sauces, Unspecified",Unknown,Unknown,2,,,MD
478,1998,May,Maryland,Restaurant,Tuna Steak,Scombroid toxin,Confirmed,3,,,MD
479,1998,May,Maryland,Restaurant,Unknown,Unknown,Unknown,4,,,MD
480,1998,May,Maryland,Restaurant,"Pizza, Meat And Vegetable",Unknown,Unknown,3,,,MD
481,1998,May,Maryland,Restaurant,Pasta Salad,Unknown,Unknown,11,,,MD
482,1998,May,Maryland,Restaurant,"Ground Beef, Cheeseburger",Unknown,Unknown,2,,,MD
483,1998,May,Maryland,Grocery Store,Fruit Salad,Unknown,Unknown,4,0.0,0.0,MD
484,1998,May,Maryland,Restaurant,"Sandwich, Submarine",Unknown,Unknown,3,,,MD
485,1998,May,Maryland,Restaurant,Unknown,Salmonella enterica,Confirmed,16,,,MD
486,1998,May,Maryland,Restaurant,Unknown,Unknown,Unknown,4,,,MD
487,1998,May,Maryland,Restaurant,Unknown,Unknown,Unknown,4,,,MD
488,1998,May,Maryland,Restaurant,Unknown,Unknown,Unknown,5,,,MD
489,1998,May,Michigan,Unknown,Unknown,Unknown,Unknown,6,,,MI
490,1998,May,Michigan,Unknown,"Sandwich, Unspecified",Unknown,Unknown,2,,,MI
491,1998,May,Michigan,Restaurant,"Ground Beef, Hamburger; Onion, Unspecified",Unknown,Unknown,2,,,MI
492,1998,May,Michigan,Unknown,"Chicken, Unspecified; Shrimp, Unspecified; Salad, Unspecified",Unknown,Unknown,2,,,MI
493,1998,May,Michigan,Unknown,"Sandwich, Turkey Club; Spinach, Unspecified",Unknown,Unknown,2,,,MI
494,1998,May,Michigan,Unknown,Unknown,Unknown,Unknown,13,,,MI
495,1998,May,Michigan,Restaurant,"Taco, Beef",Unknown,Unknown,3,,0.0,MI
496,1998,May,Michigan,Restaurant,Chicken Salad,Unknown,Unknown,5,0.0,0.0,MI
497,1998,May,Michigan,Restaurant,Chicken Salad,Unknown,Unknown,4,,0.0,MI
498,1998,May,Michigan,Restaurant,Unknown,Unknown,Unknown,15,,,MI
499,1998,May,Michigan,Unknown,"Chicken, Unspecified; Coleslaw",Unknown,Unknown,16,0.0,0.0,MI
500,1998,May,Michigan,School/College/University,Unknown Food,Unknown,Unknown,15,0.0,0.0,MI
501,1998,May,Minnesota,Restaurant,"Vietnamese, Unspecified",Unknown,Unknown,3,0.0,0.0,MN
502,1998,May,Minnesota,Restaurant,"Sandwich, Ham",Unknown,Unknown,12,0.0,0.0,MN
503,1998,May,Minnesota,Restaurant,"Fried Rice, Unspecified",Bacillus cereus,Confirmed,7,0.0,0.0,MN
504,1998,May,Minnesota,Private Home/Residence,Multiple Foods,Unknown,Unknown,13,0.0,0.0,MN
